"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR94991"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_1817 or yHMPu5000041862_Candida_golubevii@Seq_242 or yHMPu5000041862_Candida_golubevii@Seq_2426 or yHMPu5000041862_Candida_golubevii@Seq_3326"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_1817;yHMPu5000041862_Candida_golubevii@Seq_242;yHMPu5000041862_Candida_golubevii@Seq_2426;yHMPu5000041862_Candida_golubevii@Seq_3326"
"MNXR95133"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_2321"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_2321"
"MNXR97428"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_4526 or yHMPu5000041862_Candida_golubevii@Seq_2152 or yHMPu5000041862_Candida_golubevii@Seq_5700"	"yHMPu5000041862_Candida_golubevii@Seq_2152"	"yHMPu5000041862_Candida_golubevii@Seq_2152"	"yHMPu5000041862_Candida_golubevii@Seq_4526;yHMPu5000041862_Candida_golubevii@Seq_2152;yHMPu5000041862_Candida_golubevii@Seq_5700"
"MNXR99634"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_2060 or yHMPu5000041862_Candida_golubevii@Seq_833"	"yHMPu5000041862_Candida_golubevii@Seq_2060"	"yHMPu5000041862_Candida_golubevii@Seq_2060"	"yHMPu5000041862_Candida_golubevii@Seq_2060;yHMPu5000041862_Candida_golubevii@Seq_833"
"MNXR104766"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_1360"	"yHMPu5000041862_Candida_golubevii@Seq_1360"	"yHMPu5000041862_Candida_golubevii@Seq_1360"	"yHMPu5000041862_Candida_golubevii@Seq_1360"
"MNXR104060"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_2155 or yHMPu5000041862_Candida_golubevii@Seq_4056 or yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155 or yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155;yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155;yHMPu5000041862_Candida_golubevii@Seq_4056;yHMPu5000041862_Candida_golubevii@Seq_5097"
"MNXR104062"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_2155 or yHMPu5000041862_Candida_golubevii@Seq_4056 or yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155 or yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155;yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155;yHMPu5000041862_Candida_golubevii@Seq_4056;yHMPu5000041862_Candida_golubevii@Seq_5097"
"MNXR102376"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_3102"	"yHMPu5000041862_Candida_golubevii@Seq_3102"	"yHMPu5000041862_Candida_golubevii@Seq_3102"	"yHMPu5000041862_Candida_golubevii@Seq_3102"
"MNXR104064"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_2155 or yHMPu5000041862_Candida_golubevii@Seq_4056 or yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155 or yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155;yHMPu5000041862_Candida_golubevii@Seq_5097"	"yHMPu5000041862_Candida_golubevii@Seq_2155;yHMPu5000041862_Candida_golubevii@Seq_4056;yHMPu5000041862_Candida_golubevii@Seq_5097"
"MNXR101484"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_1407"	"yHMPu5000041862_Candida_golubevii@Seq_5275;yHMPu5000041862_Candida_golubevii@Seq_1183 or yHMPu5000041862_Candida_golubevii@Seq_1407"	"yHMPu5000041862_Candida_golubevii@Seq_1407"	"yHMPu5000041862_Candida_golubevii@Seq_1407;yHMPu5000041862_Candida_golubevii@Seq_5275;yHMPu5000041862_Candida_golubevii@Seq_1183"
"MNXR107280"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3022"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3022"
"MNXR107281"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_4263"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_4263"
"MNXR102539"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_1371 or yHMPu5000041862_Candida_golubevii@Seq_1007"	"yHMPu5000041862_Candida_golubevii@Seq_1007 or yHMPu5000041862_Candida_golubevii@Seq_1371"	"yHMPu5000041862_Candida_golubevii@Seq_1371;yHMPu5000041862_Candida_golubevii@Seq_1007"	"yHMPu5000041862_Candida_golubevii@Seq_1371;yHMPu5000041862_Candida_golubevii@Seq_1007"
"MNXR102498"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_3395"	"yHMPu5000041862_Candida_golubevii@Seq_3395"	"yHMPu5000041862_Candida_golubevii@Seq_3395"	"yHMPu5000041862_Candida_golubevii@Seq_3395"
"MNXR107288"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3509"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3509"
"MNXR107290"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_5556 or yHMPu5000041862_Candida_golubevii@Seq_4901 or yHMPu5000041862_Candida_golubevii@Seq_1238"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_5556;yHMPu5000041862_Candida_golubevii@Seq_4901;yHMPu5000041862_Candida_golubevii@Seq_1238"
"MNXR107292"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_620 or yHMPu5000041862_Candida_golubevii@Seq_3704"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_620;yHMPu5000041862_Candida_golubevii@Seq_3704"
"MNXR107293"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3514 or yHMPu5000041862_Candida_golubevii@Seq_2721"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3514;yHMPu5000041862_Candida_golubevii@Seq_2721"
"MNXR96611"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_2406"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_2406"
"MNXR95248"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_2574"	"yHMPu5000041862_Candida_golubevii@Seq_2574"	"yHMPu5000041862_Candida_golubevii@Seq_2574"	"yHMPu5000041862_Candida_golubevii@Seq_2574"
"MNXR95528"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_2956"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_2956"
"MNXR99650"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_833"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_833"
"MNXR107304"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_2708"	"yHMPu5000041862_Candida_golubevii@Seq_2708"	"yHMPu5000041862_Candida_golubevii@Seq_2708"	"yHMPu5000041862_Candida_golubevii@Seq_2708"
"MNXR102036"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3292"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3292"
"MNXR97320"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_5299"	"yHMPu5000041862_Candida_golubevii@Seq_5299"	"yHMPu5000041862_Candida_golubevii@Seq_5299"	"yHMPu5000041862_Candida_golubevii@Seq_5299"
"MNXR97326"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_4321"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_4321"
"MNXR97807"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_505 or yHMPu5000041862_Candida_golubevii@Seq_16 or yHMPu5000041862_Candida_golubevii@Seq_1761"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_505;yHMPu5000041862_Candida_golubevii@Seq_16;yHMPu5000041862_Candida_golubevii@Seq_1761"
"MNXR101937"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_2178"	"yHMPu5000041862_Candida_golubevii@Seq_2178"	"yHMPu5000041862_Candida_golubevii@Seq_2178"	"yHMPu5000041862_Candida_golubevii@Seq_2178"
"MNXR97804"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_1937"	"yHMPu5000041862_Candida_golubevii@Seq_1937"	"yHMPu5000041862_Candida_golubevii@Seq_1937"	"yHMPu5000041862_Candida_golubevii@Seq_1937"
"MNXR102048"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_505 or yHMPu5000041862_Candida_golubevii@Seq_16 or yHMPu5000041862_Candida_golubevii@Seq_1761"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_505;yHMPu5000041862_Candida_golubevii@Seq_16;yHMPu5000041862_Candida_golubevii@Seq_1761"
"MNXR97808"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_4321"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_4321"
"MNXR97811"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_4321"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_4321"
"MNXR105160"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_1937"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_1937"
"MNXR97822"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3394"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3394"
