"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR97012"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1297"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1297"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1297"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1297"
"MNXR106783"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2864"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2864"
"MNXR106784"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2730"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2730"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2730"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2730"
"MNXR106788"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3133"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3133"
"MNXR97361"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_895 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_707"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_707 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_895"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_895;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_707"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_895;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_707"
"MNXR104918"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2693"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2693"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2693"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2693"
"MNXR106791"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3036"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3036"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3036"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3036"
"MNXR96702"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2842"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2842"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2842"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2842"
"MNXR106794"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3702"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3702"
"MNXR95261"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1075"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1075"
"MNXR100410"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1313 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_725"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1313"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1313"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1313;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_725"
"MNXR95709"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"
"MNXR100327"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2312 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2312;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"
"MNXR95711"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"
"MNXR106802"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3769 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1359 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_644 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3147"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1359 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3769"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3769;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1359"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3769;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1359;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_644;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3147"
"MNXR106804"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1451"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1451"
"MNXR106807"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3259"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3259"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3259"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3259"
"MNXR106809"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1036"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1036"
"MNXR106810"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2740 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3657"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2740;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3657"
