"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95377"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5835 or yHMPu5000034897_Ogataea_glucozyma@Seq_5401"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_5835;yHMPu5000034897_Ogataea_glucozyma@Seq_5401"
"MNXR102209"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4916"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4916"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4916"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4916"
"MNXR104944"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_841"	"yHMPu5000034897_Ogataea_glucozyma@Seq_841"	"yHMPu5000034897_Ogataea_glucozyma@Seq_841"	"yHMPu5000034897_Ogataea_glucozyma@Seq_841"
"MNXR95958"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1023"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_1023"
"MNXR106646"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1706"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1706"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1706"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1706"
"MNXR102631"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5499 or yHMPu5000034897_Ogataea_glucozyma@Seq_3852 or yHMPu5000034897_Ogataea_glucozyma@Seq_4680 or yHMPu5000034897_Ogataea_glucozyma@Seq_553 or yHMPu5000034897_Ogataea_glucozyma@Seq_1740 or yHMPu5000034897_Ogataea_glucozyma@Seq_2890 or yHMPu5000034897_Ogataea_glucozyma@Seq_1706"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2890"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2890"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5499;yHMPu5000034897_Ogataea_glucozyma@Seq_3852;yHMPu5000034897_Ogataea_glucozyma@Seq_4680;yHMPu5000034897_Ogataea_glucozyma@Seq_553;yHMPu5000034897_Ogataea_glucozyma@Seq_1740;yHMPu5000034897_Ogataea_glucozyma@Seq_2890;yHMPu5000034897_Ogataea_glucozyma@Seq_1706"
"MNXR103264"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4441"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4441"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4441"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4441"
"MNXR101665"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_357"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_357"
"MNXR106650"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_357"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_357"
"MNXR102301"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_314 or yHMPu5000034897_Ogataea_glucozyma@Seq_5842"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_314;yHMPu5000034897_Ogataea_glucozyma@Seq_5842"
"MNXR106651"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_314 or yHMPu5000034897_Ogataea_glucozyma@Seq_5842"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_314;yHMPu5000034897_Ogataea_glucozyma@Seq_5842"
"MNXR100782"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4599 or yHMPu5000034897_Ogataea_glucozyma@Seq_2588"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_4599;yHMPu5000034897_Ogataea_glucozyma@Seq_2588"
"MNXR95749"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5787 or yHMPu5000034897_Ogataea_glucozyma@Seq_1048 or yHMPu5000034897_Ogataea_glucozyma@Seq_3026 or yHMPu5000034897_Ogataea_glucozyma@Seq_4576 or yHMPu5000034897_Ogataea_glucozyma@Seq_2518 or yHMPu5000034897_Ogataea_glucozyma@Seq_357 or yHMPu5000034897_Ogataea_glucozyma@Seq_5128 or yHMPu5000034897_Ogataea_glucozyma@Seq_4827"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_5787;yHMPu5000034897_Ogataea_glucozyma@Seq_1048;yHMPu5000034897_Ogataea_glucozyma@Seq_3026;yHMPu5000034897_Ogataea_glucozyma@Seq_4576;yHMPu5000034897_Ogataea_glucozyma@Seq_2518;yHMPu5000034897_Ogataea_glucozyma@Seq_357;yHMPu5000034897_Ogataea_glucozyma@Seq_5128;yHMPu5000034897_Ogataea_glucozyma@Seq_4827"
