"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR100656"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3564"	"Saccharomyces_uvarum@Seq_3564"	"Saccharomyces_uvarum@Seq_3564"	"Saccharomyces_uvarum@Seq_3564"
"MNXR107655"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_1735 or Saccharomyces_uvarum@Seq_1433"	NA	""	"Saccharomyces_uvarum@Seq_1735;Saccharomyces_uvarum@Seq_1433"
"MNXR95744"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_4780 or Saccharomyces_uvarum@Seq_2592 or Saccharomyces_uvarum@Seq_1948"	NA	""	"Saccharomyces_uvarum@Seq_4780;Saccharomyces_uvarum@Seq_2592;Saccharomyces_uvarum@Seq_1948"
"MNXR107668"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_1042 or Saccharomyces_uvarum@Seq_607 or Saccharomyces_uvarum@Seq_1000 or Saccharomyces_uvarum@Seq_1836 or Saccharomyces_uvarum@Seq_4261"	NA	""	"Saccharomyces_uvarum@Seq_1042;Saccharomyces_uvarum@Seq_607;Saccharomyces_uvarum@Seq_1000;Saccharomyces_uvarum@Seq_1836;Saccharomyces_uvarum@Seq_4261"
"MNXR95004"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_4780 or Saccharomyces_uvarum@Seq_2592 or Saccharomyces_uvarum@Seq_1948"	NA	""	"Saccharomyces_uvarum@Seq_4780;Saccharomyces_uvarum@Seq_2592;Saccharomyces_uvarum@Seq_1948"
"MNXR95016"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_4780 or Saccharomyces_uvarum@Seq_2592 or Saccharomyces_uvarum@Seq_1948"	NA	""	"Saccharomyces_uvarum@Seq_4780;Saccharomyces_uvarum@Seq_2592;Saccharomyces_uvarum@Seq_1948"
"MNXR107677"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_2673"	NA	""	"Saccharomyces_uvarum@Seq_2673"
"MNXR102051"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_833"	NA	""	"Saccharomyces_uvarum@Seq_833"
"MNXR104343"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_57"	NA	""	"Saccharomyces_uvarum@Seq_57"
"MNXR99466"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_1696 or Saccharomyces_uvarum@Seq_634"	"Saccharomyces_uvarum@Seq_1696 or Saccharomyces_uvarum@Seq_3823"	"Saccharomyces_uvarum@Seq_1696"	"Saccharomyces_uvarum@Seq_1696;Saccharomyces_uvarum@Seq_634;Saccharomyces_uvarum@Seq_3823"
"MNXR102508"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3823"	"Saccharomyces_uvarum@Seq_1696 or Saccharomyces_uvarum@Seq_3823"	"Saccharomyces_uvarum@Seq_3823"	"Saccharomyces_uvarum@Seq_3823;Saccharomyces_uvarum@Seq_1696"
"MNXR99903"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_2954"	NA	""	"Saccharomyces_uvarum@Seq_2954"
"MNXR105077"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_1629 or Saccharomyces_uvarum@Seq_3634 or Saccharomyces_uvarum@Seq_2936 or Saccharomyces_uvarum@Seq_4325"	NA	""	"Saccharomyces_uvarum@Seq_1629;Saccharomyces_uvarum@Seq_3634;Saccharomyces_uvarum@Seq_2936;Saccharomyces_uvarum@Seq_4325"
"MNXR99911"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_4451 or Saccharomyces_uvarum@Seq_1701"	"Saccharomyces_uvarum@Seq_4451"	"Saccharomyces_uvarum@Seq_4451"	"Saccharomyces_uvarum@Seq_4451;Saccharomyces_uvarum@Seq_1701"
"MNXR102536"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_1701"	NA	""	"Saccharomyces_uvarum@Seq_1701"
"MNXR107704"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3207 or Saccharomyces_uvarum@Seq_4953"	"Saccharomyces_uvarum@Seq_1066 or Saccharomyces_uvarum@Seq_3245 or Saccharomyces_uvarum@Seq_4953"	"Saccharomyces_uvarum@Seq_4953"	"Saccharomyces_uvarum@Seq_3207;Saccharomyces_uvarum@Seq_4953;Saccharomyces_uvarum@Seq_1066;Saccharomyces_uvarum@Seq_3245"
"MNXR107702"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_3207 or Saccharomyces_uvarum@Seq_4953"	NA	""	"Saccharomyces_uvarum@Seq_3207;Saccharomyces_uvarum@Seq_4953"
"MNXR103348"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_4870"	"Saccharomyces_uvarum@Seq_4870"	"Saccharomyces_uvarum@Seq_4870"	"Saccharomyces_uvarum@Seq_4870"
"MNXR103116"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3694"	"Saccharomyces_uvarum@Seq_3694"	"Saccharomyces_uvarum@Seq_3694"	"Saccharomyces_uvarum@Seq_3694"
"MNXR97781"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_1197"	NA	""	"Saccharomyces_uvarum@Seq_1197"
"MNXR107707"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_2826"	NA	""	"Saccharomyces_uvarum@Seq_2826"
"MNXR104926"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3634 or Saccharomyces_uvarum@Seq_2936 or Saccharomyces_uvarum@Seq_4325"	"Saccharomyces_uvarum@Seq_1629 or Saccharomyces_uvarum@Seq_2936 or Saccharomyces_uvarum@Seq_3634 or Saccharomyces_uvarum@Seq_4325"	"Saccharomyces_uvarum@Seq_3634;Saccharomyces_uvarum@Seq_2936;Saccharomyces_uvarum@Seq_4325"	"Saccharomyces_uvarum@Seq_3634;Saccharomyces_uvarum@Seq_2936;Saccharomyces_uvarum@Seq_4325;Saccharomyces_uvarum@Seq_1629"
"MNXR107728"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_2726"	NA	""	"Saccharomyces_uvarum@Seq_2726"
"MNXR95419"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_4776"	"Saccharomyces_uvarum@Seq_4776"	"Saccharomyces_uvarum@Seq_4776"	"Saccharomyces_uvarum@Seq_4776"
"MNXR104375"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_1357"	"Saccharomyces_uvarum@Seq_1357"	"Saccharomyces_uvarum@Seq_1357"	"Saccharomyces_uvarum@Seq_1357"
"MNXR96042"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_2415 or Saccharomyces_uvarum@Seq_3022"	"Saccharomyces_uvarum@Seq_3022"	"Saccharomyces_uvarum@Seq_3022"	"Saccharomyces_uvarum@Seq_2415;Saccharomyces_uvarum@Seq_3022"
"MNXR104539"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_640"	NA	""	"Saccharomyces_uvarum@Seq_640"
"MNXR104447"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_4484"	NA	""	"Saccharomyces_uvarum@Seq_4484"
"MNXR107819"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_2673"	NA	""	"Saccharomyces_uvarum@Seq_2673"
"MNXR105001"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_3897 or Saccharomyces_uvarum@Seq_351"	NA	""	"Saccharomyces_uvarum@Seq_3897;Saccharomyces_uvarum@Seq_351"
"MNXR107828"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_829"	NA	""	"Saccharomyces_uvarum@Seq_829"
"MNXR101463"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_4328"	NA	""	"Saccharomyces_uvarum@Seq_4328"
"MNXR107839"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_4780 or Saccharomyces_uvarum@Seq_2592 or Saccharomyces_uvarum@Seq_1948"	NA	""	"Saccharomyces_uvarum@Seq_4780;Saccharomyces_uvarum@Seq_2592;Saccharomyces_uvarum@Seq_1948"
"MNXR107844"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_4776"	"Saccharomyces_uvarum@Seq_4776"	"Saccharomyces_uvarum@Seq_4776"	"Saccharomyces_uvarum@Seq_4776"
"MNXR107848"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3493 or Saccharomyces_uvarum@Seq_3500"	"Saccharomyces_uvarum@Seq_3500"	"Saccharomyces_uvarum@Seq_3500"	"Saccharomyces_uvarum@Seq_3493;Saccharomyces_uvarum@Seq_3500"
"MNXR95753"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_4780 or Saccharomyces_uvarum@Seq_2592 or Saccharomyces_uvarum@Seq_1948"	NA	""	"Saccharomyces_uvarum@Seq_4780;Saccharomyces_uvarum@Seq_2592;Saccharomyces_uvarum@Seq_1948"
"MNXR107856"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_945 or Saccharomyces_uvarum@Seq_137 or Saccharomyces_uvarum@Seq_2871 or Saccharomyces_uvarum@Seq_3876"	NA	""	"Saccharomyces_uvarum@Seq_945;Saccharomyces_uvarum@Seq_137;Saccharomyces_uvarum@Seq_2871;Saccharomyces_uvarum@Seq_3876"
"MNXR95885"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_3348"	NA	""	"Saccharomyces_uvarum@Seq_3348"
"MNXR104439"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3878 or Saccharomyces_uvarum@Seq_838"	"Saccharomyces_uvarum@Seq_838 or Saccharomyces_uvarum@Seq_3878"	"Saccharomyces_uvarum@Seq_3878;Saccharomyces_uvarum@Seq_838"	"Saccharomyces_uvarum@Seq_3878;Saccharomyces_uvarum@Seq_838"
"MNXR94866"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_2531"	"Saccharomyces_uvarum@Seq_2531"	"Saccharomyces_uvarum@Seq_2531"	"Saccharomyces_uvarum@Seq_2531"
"MNXR107867"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_2031"	NA	""	"Saccharomyces_uvarum@Seq_2031"
"MNXR97624"	"RAVEN_kegg"	"Saccharomyces_uvarum@Seq_2797 or Saccharomyces_uvarum@Seq_920 or Saccharomyces_uvarum@Seq_102"	NA	""	"Saccharomyces_uvarum@Seq_2797;Saccharomyces_uvarum@Seq_920;Saccharomyces_uvarum@Seq_102"
"MNXR101978"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3194 or Saccharomyces_uvarum@Seq_1476 or Saccharomyces_uvarum@Seq_542"	"Saccharomyces_uvarum@Seq_1476 or Saccharomyces_uvarum@Seq_3194"	"Saccharomyces_uvarum@Seq_3194;Saccharomyces_uvarum@Seq_1476"	"Saccharomyces_uvarum@Seq_3194;Saccharomyces_uvarum@Seq_1476;Saccharomyces_uvarum@Seq_542"
"MNXR107887"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_4670"	"Saccharomyces_uvarum@Seq_4670"	"Saccharomyces_uvarum@Seq_4670"	"Saccharomyces_uvarum@Seq_4670"
"MNXR100642"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_uvarum@Seq_3254"	"Saccharomyces_uvarum@Seq_4353"	""	"Saccharomyces_uvarum@Seq_3254;Saccharomyces_uvarum@Seq_4353"
