"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR96432"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_sorboxylosa@Seq_1743"	"Candida_sorboxylosa@Seq_1743"	"Candida_sorboxylosa@Seq_1743"	"Candida_sorboxylosa@Seq_1743"
"MNXR111126"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3238"	NA	""	"Candida_sorboxylosa@Seq_3238"
"MNXR111127"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_878"	NA	""	"Candida_sorboxylosa@Seq_878"
"MNXR111130"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1230 or Candida_sorboxylosa@Seq_563"	NA	""	"Candida_sorboxylosa@Seq_1230;Candida_sorboxylosa@Seq_563"
"MNXR111220"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_4031"	NA	""	"Candida_sorboxylosa@Seq_4031"
"MNXR111222"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1173 or Candida_sorboxylosa@Seq_1528 or Candida_sorboxylosa@Seq_2578 or Candida_sorboxylosa@Seq_2187 or Candida_sorboxylosa@Seq_1175"	NA	""	"Candida_sorboxylosa@Seq_1173;Candida_sorboxylosa@Seq_1528;Candida_sorboxylosa@Seq_2578;Candida_sorboxylosa@Seq_2187;Candida_sorboxylosa@Seq_1175"
"MNXR111270"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1467"	NA	""	"Candida_sorboxylosa@Seq_1467"
"MNXR94939"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_52 or Candida_sorboxylosa@Seq_4038"	NA	""	"Candida_sorboxylosa@Seq_52;Candida_sorboxylosa@Seq_4038"
"MNXR103465"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_152 or Candida_sorboxylosa@Seq_1448"	NA	""	"Candida_sorboxylosa@Seq_152;Candida_sorboxylosa@Seq_1448"
"MNXR97895"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1273 or Candida_sorboxylosa@Seq_75"	NA	""	"Candida_sorboxylosa@Seq_1273;Candida_sorboxylosa@Seq_75"
"MNXR111351"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_231 or Candida_sorboxylosa@Seq_52 or Candida_sorboxylosa@Seq_4038"	NA	""	"Candida_sorboxylosa@Seq_231;Candida_sorboxylosa@Seq_52;Candida_sorboxylosa@Seq_4038"
