"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR116252"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_293 or Tortispora_caseinolytica@Seq_1266"	""	"Tortispora_caseinolytica@Seq_293;Tortispora_caseinolytica@Seq_1266"
"MNXR122922"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_386"	""	"Tortispora_caseinolytica@Seq_386"
"MNXR122419"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1724 or Tortispora_caseinolytica@Seq_3029"	""	"Tortispora_caseinolytica@Seq_1724;Tortispora_caseinolytica@Seq_3029"
"MNXR115431"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_121 or Tortispora_caseinolytica@Seq_2430"	""	"Tortispora_caseinolytica@Seq_121;Tortispora_caseinolytica@Seq_2430"
"MNXR113637"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_4045"	""	"Tortispora_caseinolytica@Seq_4045"
"MNXR114085"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1595"	""	"Tortispora_caseinolytica@Seq_1595"
"MNXR123103"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3167"	""	"Tortispora_caseinolytica@Seq_3167"
"MNXR117712"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1381"	""	"Tortispora_caseinolytica@Seq_1381"
"MNXR115544"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2644"	""	"Tortispora_caseinolytica@Seq_2644"
"MNXR114086"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1595"	""	"Tortispora_caseinolytica@Seq_1595"
"MNXR117687"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_209"	""	"Tortispora_caseinolytica@Seq_209"
"MNXR119035"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2639"	""	"Tortispora_caseinolytica@Seq_2639"
"MNXR109487"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2572"	""	"Tortispora_caseinolytica@Seq_2572"
"MNXR115003"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_4293"	""	"Tortispora_caseinolytica@Seq_4293"
"MNXR120246"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1253"	""	"Tortispora_caseinolytica@Seq_1253"
"MNXR113464"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3238"	""	"Tortispora_caseinolytica@Seq_3238"
"MNXR117646"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_4389"	""	"Tortispora_caseinolytica@Seq_4389"
"MNXR115807"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3836 or Tortispora_caseinolytica@Seq_3980"	""	"Tortispora_caseinolytica@Seq_3836;Tortispora_caseinolytica@Seq_3980"
"MNXR117641"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2488"	""	"Tortispora_caseinolytica@Seq_2488"
"MNXR115599"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3305"	""	"Tortispora_caseinolytica@Seq_3305"
"MNXR110923"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_736"	""	"Tortispora_caseinolytica@Seq_736"
"MNXR119452"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3529"	""	"Tortispora_caseinolytica@Seq_3529"
"MNXR119029"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2639"	""	"Tortispora_caseinolytica@Seq_2639"
"MNXR115069"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1991"	""	"Tortispora_caseinolytica@Seq_1991"
"MNXR113525"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2964"	""	"Tortispora_caseinolytica@Seq_2964"
"MNXR117613"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1878"	""	"Tortispora_caseinolytica@Seq_1878"
"MNXR117603"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_209"	""	"Tortispora_caseinolytica@Seq_209"
"MNXR95156"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3656"	""	"Tortispora_caseinolytica@Seq_3656"
"MNXR115797"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3235 or Tortispora_caseinolytica@Seq_3641 or Tortispora_caseinolytica@Seq_3923"	""	"Tortispora_caseinolytica@Seq_3235;Tortispora_caseinolytica@Seq_3641;Tortispora_caseinolytica@Seq_3923"
"MNXR123792"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2129"	""	"Tortispora_caseinolytica@Seq_2129"
"MNXR117529"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2301"	""	"Tortispora_caseinolytica@Seq_2301"
"MNXR121214"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2769"	""	"Tortispora_caseinolytica@Seq_2769"
"MNXR122926"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_386"	""	"Tortispora_caseinolytica@Seq_386"
"MNXR115427"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1878"	""	"Tortispora_caseinolytica@Seq_1878"
"MNXR115229"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3316"	""	"Tortispora_caseinolytica@Seq_3316"
"MNXR115089"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3004"	""	"Tortispora_caseinolytica@Seq_3004"
"metacyc:RXN-18704"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_571"	""	"Tortispora_caseinolytica@Seq_571"
"MNXR121211"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2769"	""	"Tortispora_caseinolytica@Seq_2769"
"MNXR117282"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1965"	""	"Tortispora_caseinolytica@Seq_1965"
"MNXR101960"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_4412"	""	"Tortispora_caseinolytica@Seq_4412"
"MNXR122923"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_386"	""	"Tortispora_caseinolytica@Seq_386"
"MNXR120237"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1253"	""	"Tortispora_caseinolytica@Seq_1253"
"MNXR121881"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3268"	""	"Tortispora_caseinolytica@Seq_3268"
"MNXR104066"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_293 or Tortispora_caseinolytica@Seq_1266"	""	"Tortispora_caseinolytica@Seq_293;Tortispora_caseinolytica@Seq_1266"
"MNXR117499"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3782"	""	"Tortispora_caseinolytica@Seq_3782"
"MNXR115364"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_41"	""	"Tortispora_caseinolytica@Seq_41"
"MNXR117389"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1945"	""	"Tortispora_caseinolytica@Seq_1945"
"MNXR123104"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1972"	""	"Tortispora_caseinolytica@Seq_1972"
"MNXR122271"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2001"	""	"Tortispora_caseinolytica@Seq_2001"
"MNXR122912"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3305"	""	"Tortispora_caseinolytica@Seq_3305"
"MNXR120250"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1253"	""	"Tortispora_caseinolytica@Seq_1253"
"MNXR115908"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2019"	""	"Tortispora_caseinolytica@Seq_2019"
"MNXR122405"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3167"	""	"Tortispora_caseinolytica@Seq_3167"
"MNXR124084"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_716 or Tortispora_caseinolytica@Seq_4173 or Tortispora_caseinolytica@Seq_4560"	""	"Tortispora_caseinolytica@Seq_716;Tortispora_caseinolytica@Seq_4173;Tortispora_caseinolytica@Seq_4560"
"MNXR115206"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1004 or Tortispora_caseinolytica@Seq_2112"	""	"Tortispora_caseinolytica@Seq_1004;Tortispora_caseinolytica@Seq_2112"
"MNXR114636"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3534"	""	"Tortispora_caseinolytica@Seq_3534"
"MNXR117339"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2488"	""	"Tortispora_caseinolytica@Seq_2488"
"MNXR122848"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3305"	""	"Tortispora_caseinolytica@Seq_3305"
"MNXR106855"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1324"	""	"Tortispora_caseinolytica@Seq_1324"
"MNXR113457"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3280"	""	"Tortispora_caseinolytica@Seq_3280"
"MNXR110689"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1589"	""	"Tortispora_caseinolytica@Seq_1589"
"MNXR121215"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2769"	""	"Tortispora_caseinolytica@Seq_2769"
"MNXR122927"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_386"	""	"Tortispora_caseinolytica@Seq_386"
