"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR111562"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3118 or Dekkera_bruxellensis@Seq_4476"	NA	""	"Dekkera_bruxellensis@Seq_3118;Dekkera_bruxellensis@Seq_4476"
"MNXR111564"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3712"	NA	""	"Dekkera_bruxellensis@Seq_3712"
"MNXR111686"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3427"	NA	""	"Dekkera_bruxellensis@Seq_3427"
"MNXR111724"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3524 or Dekkera_bruxellensis@Seq_5016"	NA	""	"Dekkera_bruxellensis@Seq_3524;Dekkera_bruxellensis@Seq_5016"
"MNXR111765"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_1258"	"Dekkera_bruxellensis@Seq_1258"	"Dekkera_bruxellensis@Seq_1258"	"Dekkera_bruxellensis@Seq_1258"
"MNXR111783"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4328 or Dekkera_bruxellensis@Seq_1301"	NA	""	"Dekkera_bruxellensis@Seq_4328;Dekkera_bruxellensis@Seq_1301"
"MNXR95055"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_5082"	NA	""	"Dekkera_bruxellensis@Seq_5082"
"MNXR95071"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4762"	NA	""	"Dekkera_bruxellensis@Seq_4762"
"MNXR111792"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_1300"	NA	""	"Dekkera_bruxellensis@Seq_1300"
"MNXR111795"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3118 or Dekkera_bruxellensis@Seq_4476"	NA	""	"Dekkera_bruxellensis@Seq_3118;Dekkera_bruxellensis@Seq_4476"
"MNXR95106"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_5370"	NA	""	"Dekkera_bruxellensis@Seq_5370"
"MNXR111800"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_1320"	NA	""	"Dekkera_bruxellensis@Seq_1320"
"MNXR95107"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_196"	NA	""	"Dekkera_bruxellensis@Seq_196"
"MNXR111821"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2557"	NA	""	"Dekkera_bruxellensis@Seq_2557"
"MNXR111836"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3556 or Dekkera_bruxellensis@Seq_465 or Dekkera_bruxellensis@Seq_5554 or Dekkera_bruxellensis@Seq_1099 or Dekkera_bruxellensis@Seq_4571"	NA	""	"Dekkera_bruxellensis@Seq_3556;Dekkera_bruxellensis@Seq_465;Dekkera_bruxellensis@Seq_5554;Dekkera_bruxellensis@Seq_1099;Dekkera_bruxellensis@Seq_4571"
"MNXR111837"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3524 or Dekkera_bruxellensis@Seq_5016"	NA	""	"Dekkera_bruxellensis@Seq_3524;Dekkera_bruxellensis@Seq_5016"
"MNXR111838"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3524 or Dekkera_bruxellensis@Seq_5016"	NA	""	"Dekkera_bruxellensis@Seq_3524;Dekkera_bruxellensis@Seq_5016"
"MNXR111858"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3556 or Dekkera_bruxellensis@Seq_465 or Dekkera_bruxellensis@Seq_5554 or Dekkera_bruxellensis@Seq_1099 or Dekkera_bruxellensis@Seq_4571"	NA	""	"Dekkera_bruxellensis@Seq_3556;Dekkera_bruxellensis@Seq_465;Dekkera_bruxellensis@Seq_5554;Dekkera_bruxellensis@Seq_1099;Dekkera_bruxellensis@Seq_4571"
"MNXR111859"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3524 or Dekkera_bruxellensis@Seq_5016"	NA	""	"Dekkera_bruxellensis@Seq_3524;Dekkera_bruxellensis@Seq_5016"
"MNXR111862"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3556 or Dekkera_bruxellensis@Seq_465 or Dekkera_bruxellensis@Seq_5554 or Dekkera_bruxellensis@Seq_1099 or Dekkera_bruxellensis@Seq_4571"	NA	""	"Dekkera_bruxellensis@Seq_3556;Dekkera_bruxellensis@Seq_465;Dekkera_bruxellensis@Seq_5554;Dekkera_bruxellensis@Seq_1099;Dekkera_bruxellensis@Seq_4571"
"MNXR96724"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3118"	NA	""	"Dekkera_bruxellensis@Seq_3118"
"MNXR95867"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_601 or Dekkera_bruxellensis@Seq_4007"	NA	""	"Dekkera_bruxellensis@Seq_601;Dekkera_bruxellensis@Seq_4007"
"MNXR111908"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4506"	NA	""	"Dekkera_bruxellensis@Seq_4506"
"MNXR111910"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4506"	NA	""	"Dekkera_bruxellensis@Seq_4506"
"MNXR111911"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4479 or Dekkera_bruxellensis@Seq_5426 or Dekkera_bruxellensis@Seq_3205"	NA	""	"Dekkera_bruxellensis@Seq_4479;Dekkera_bruxellensis@Seq_5426;Dekkera_bruxellensis@Seq_3205"
"MNXR111912"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4479 or Dekkera_bruxellensis@Seq_5426 or Dekkera_bruxellensis@Seq_3205"	NA	""	"Dekkera_bruxellensis@Seq_4479;Dekkera_bruxellensis@Seq_5426;Dekkera_bruxellensis@Seq_3205"
