"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR115727"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2816"	""	"yHMPu5000035037_Candida_montana@Seq_2816"
"MNXR121866"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2771"	""	"yHMPu5000035037_Candida_montana@Seq_2771"
"MNXR115678"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3561"	""	"yHMPu5000035037_Candida_montana@Seq_3561"
"MNXR116020"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2844"	""	"yHMPu5000035037_Candida_montana@Seq_2844"
"MNXR119037"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_991"	""	"yHMPu5000035037_Candida_montana@Seq_991"
"MNXR121842"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_162 or yHMPu5000035037_Candida_montana@Seq_2477"	""	"yHMPu5000035037_Candida_montana@Seq_162;yHMPu5000035037_Candida_montana@Seq_2477"
"MNXR103379"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3603"	""	"yHMPu5000035037_Candida_montana@Seq_3603"
"MNXR121817"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4469"	""	"yHMPu5000035037_Candida_montana@Seq_4469"
"MNXR121816"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_541"	""	"yHMPu5000035037_Candida_montana@Seq_541"
"MNXR121815"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4055"	""	"yHMPu5000035037_Candida_montana@Seq_4055"
"MNXR121813"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1698"	""	"yHMPu5000035037_Candida_montana@Seq_1698"
"MNXR121811"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4143"	""	"yHMPu5000035037_Candida_montana@Seq_4143"
"MNXR121810"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3260"	""	"yHMPu5000035037_Candida_montana@Seq_3260"
"MNXR121809"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1476"	""	"yHMPu5000035037_Candida_montana@Seq_1476"
"MNXR121808"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1476"	""	"yHMPu5000035037_Candida_montana@Seq_1476"
"MNXR115098"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2178"	""	"yHMPu5000035037_Candida_montana@Seq_2178"
"MNXR115600"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3783"	""	"yHMPu5000035037_Candida_montana@Seq_3783"
"MNXR114877"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1209"	""	"yHMPu5000035037_Candida_montana@Seq_1209"
"MNXR117875"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4563"	""	"yHMPu5000035037_Candida_montana@Seq_4563"
"MNXR115072"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1345 or yHMPu5000035037_Candida_montana@Seq_2955"	""	"yHMPu5000035037_Candida_montana@Seq_1345;yHMPu5000035037_Candida_montana@Seq_2955"
"MNXR99609"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5072"	""	"yHMPu5000035037_Candida_montana@Seq_5072"
"MNXR117578"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3166 or yHMPu5000035037_Candida_montana@Seq_3555"	""	"yHMPu5000035037_Candida_montana@Seq_3166;yHMPu5000035037_Candida_montana@Seq_3555"
"MNXR121719"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5037"	""	"yHMPu5000035037_Candida_montana@Seq_5037"
"MNXR121718"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5037"	""	"yHMPu5000035037_Candida_montana@Seq_5037"
"MNXR117511"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4182"	""	"yHMPu5000035037_Candida_montana@Seq_4182"
"MNXR117506"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3086 or yHMPu5000035037_Candida_montana@Seq_5468"	""	"yHMPu5000035037_Candida_montana@Seq_3086;yHMPu5000035037_Candida_montana@Seq_5468"
"MNXR117196"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5004"	""	"yHMPu5000035037_Candida_montana@Seq_5004"
"MNXR117597"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_779"	""	"yHMPu5000035037_Candida_montana@Seq_779"
"MNXR117570"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_763"	""	"yHMPu5000035037_Candida_montana@Seq_763"
"MNXR121682"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_29"	""	"yHMPu5000035037_Candida_montana@Seq_29"
"MNXR117567"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4667"	""	"yHMPu5000035037_Candida_montana@Seq_4667"
"MNXR118737"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_763"	""	"yHMPu5000035037_Candida_montana@Seq_763"
"MNXR117583"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4824"	""	"yHMPu5000035037_Candida_montana@Seq_4824"
"MNXR117203"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1215 or yHMPu5000035037_Candida_montana@Seq_1380"	""	"yHMPu5000035037_Candida_montana@Seq_1215;yHMPu5000035037_Candida_montana@Seq_1380"
"MNXR117509"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4182"	""	"yHMPu5000035037_Candida_montana@Seq_4182"
