"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR108934"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_1267 or yHMPu5000034637_Ogataea_populiabae@Seq_4745 or yHMPu5000034637_Ogataea_populiabae@Seq_4726 or yHMPu5000034637_Ogataea_populiabae@Seq_2667 or yHMPu5000034637_Ogataea_populiabae@Seq_5004 or yHMPu5000034637_Ogataea_populiabae@Seq_3587 or yHMPu5000034637_Ogataea_populiabae@Seq_1288"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_1267;yHMPu5000034637_Ogataea_populiabae@Seq_4745;yHMPu5000034637_Ogataea_populiabae@Seq_4726;yHMPu5000034637_Ogataea_populiabae@Seq_2667;yHMPu5000034637_Ogataea_populiabae@Seq_5004;yHMPu5000034637_Ogataea_populiabae@Seq_3587;yHMPu5000034637_Ogataea_populiabae@Seq_1288"
"MNXR108935"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_287"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_287"
"MNXR103045"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_1747"	"yHMPu5000034637_Ogataea_populiabae@Seq_1747"	"yHMPu5000034637_Ogataea_populiabae@Seq_1747"	"yHMPu5000034637_Ogataea_populiabae@Seq_1747"
"MNXR94951"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_5240 or yHMPu5000034637_Ogataea_populiabae@Seq_3302 or yHMPu5000034637_Ogataea_populiabae@Seq_4205 or yHMPu5000034637_Ogataea_populiabae@Seq_1238"	"yHMPu5000034637_Ogataea_populiabae@Seq_1238"	"yHMPu5000034637_Ogataea_populiabae@Seq_1238"	"yHMPu5000034637_Ogataea_populiabae@Seq_5240;yHMPu5000034637_Ogataea_populiabae@Seq_3302;yHMPu5000034637_Ogataea_populiabae@Seq_4205;yHMPu5000034637_Ogataea_populiabae@Seq_1238"
"MNXR94941"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5240 or yHMPu5000034637_Ogataea_populiabae@Seq_3302 or yHMPu5000034637_Ogataea_populiabae@Seq_4205 or yHMPu5000034637_Ogataea_populiabae@Seq_1238"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5240;yHMPu5000034637_Ogataea_populiabae@Seq_3302;yHMPu5000034637_Ogataea_populiabae@Seq_4205;yHMPu5000034637_Ogataea_populiabae@Seq_1238"
"MNXR94876"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"
"MNXR94953"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5240 or yHMPu5000034637_Ogataea_populiabae@Seq_3302 or yHMPu5000034637_Ogataea_populiabae@Seq_4205 or yHMPu5000034637_Ogataea_populiabae@Seq_1238"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5240;yHMPu5000034637_Ogataea_populiabae@Seq_3302;yHMPu5000034637_Ogataea_populiabae@Seq_4205;yHMPu5000034637_Ogataea_populiabae@Seq_1238"
"MNXR94888"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"
"MNXR94946"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5240 or yHMPu5000034637_Ogataea_populiabae@Seq_3302 or yHMPu5000034637_Ogataea_populiabae@Seq_4205 or yHMPu5000034637_Ogataea_populiabae@Seq_1238"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5240;yHMPu5000034637_Ogataea_populiabae@Seq_3302;yHMPu5000034637_Ogataea_populiabae@Seq_4205;yHMPu5000034637_Ogataea_populiabae@Seq_1238"
"MNXR94881"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"
