"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR106715"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_2859 or yHMPu5000034986_Candida_oregonensis@Seq_245"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_2859;yHMPu5000034986_Candida_oregonensis@Seq_245"
"MNXR104650"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_1987 or yHMPu5000034986_Candida_oregonensis@Seq_1874 or yHMPu5000034986_Candida_oregonensis@Seq_2637"	"yHMPu5000034986_Candida_oregonensis@Seq_1987 or yHMPu5000034986_Candida_oregonensis@Seq_2637"	"yHMPu5000034986_Candida_oregonensis@Seq_1987;yHMPu5000034986_Candida_oregonensis@Seq_2637"	"yHMPu5000034986_Candida_oregonensis@Seq_1987;yHMPu5000034986_Candida_oregonensis@Seq_1874;yHMPu5000034986_Candida_oregonensis@Seq_2637"
"MNXR100614"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4230 or yHMPu5000034986_Candida_oregonensis@Seq_2318 or yHMPu5000034986_Candida_oregonensis@Seq_2718 or yHMPu5000034986_Candida_oregonensis@Seq_3140"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4230;yHMPu5000034986_Candida_oregonensis@Seq_2318;yHMPu5000034986_Candida_oregonensis@Seq_2718;yHMPu5000034986_Candida_oregonensis@Seq_3140"
"MNXR104283"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_1071"	"yHMPu5000034986_Candida_oregonensis@Seq_4940"	""	"yHMPu5000034986_Candida_oregonensis@Seq_1071;yHMPu5000034986_Candida_oregonensis@Seq_4940"
"MNXR101375"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_343 or yHMPu5000034986_Candida_oregonensis@Seq_4911"	"yHMPu5000034986_Candida_oregonensis@Seq_343"	"yHMPu5000034986_Candida_oregonensis@Seq_343"	"yHMPu5000034986_Candida_oregonensis@Seq_343;yHMPu5000034986_Candida_oregonensis@Seq_4911"
"MNXR96986"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4923"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4923"
"MNXR96993"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_3300"	"yHMPu5000034986_Candida_oregonensis@Seq_3300"	"yHMPu5000034986_Candida_oregonensis@Seq_3300"	"yHMPu5000034986_Candida_oregonensis@Seq_3300"
"MNXR100074"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_2421"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_2421"
"MNXR96990"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4056 or yHMPu5000034986_Candida_oregonensis@Seq_4346 or yHMPu5000034986_Candida_oregonensis@Seq_2171 or yHMPu5000034986_Candida_oregonensis@Seq_3265"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4056;yHMPu5000034986_Candida_oregonensis@Seq_4346;yHMPu5000034986_Candida_oregonensis@Seq_2171;yHMPu5000034986_Candida_oregonensis@Seq_3265"
"MNXR97007"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_32 or yHMPu5000034986_Candida_oregonensis@Seq_415 or yHMPu5000034986_Candida_oregonensis@Seq_3693"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_32;yHMPu5000034986_Candida_oregonensis@Seq_415;yHMPu5000034986_Candida_oregonensis@Seq_3693"
"MNXR95828"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_851 or yHMPu5000034986_Candida_oregonensis@Seq_3138 or yHMPu5000034986_Candida_oregonensis@Seq_2297 or yHMPu5000034986_Candida_oregonensis@Seq_1596 or yHMPu5000034986_Candida_oregonensis@Seq_940"	"yHMPu5000034986_Candida_oregonensis@Seq_2297"	"yHMPu5000034986_Candida_oregonensis@Seq_2297"	"yHMPu5000034986_Candida_oregonensis@Seq_851;yHMPu5000034986_Candida_oregonensis@Seq_3138;yHMPu5000034986_Candida_oregonensis@Seq_2297;yHMPu5000034986_Candida_oregonensis@Seq_1596;yHMPu5000034986_Candida_oregonensis@Seq_940"
