"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR108308"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4299"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4299"
"MNXR108309"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4850 or yHMPu5000035640_Yamadazyma_philogaea@Seq_731 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1158 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2316 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1604 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2309 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2550 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1366"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4850;yHMPu5000035640_Yamadazyma_philogaea@Seq_731;yHMPu5000035640_Yamadazyma_philogaea@Seq_1158;yHMPu5000035640_Yamadazyma_philogaea@Seq_2316;yHMPu5000035640_Yamadazyma_philogaea@Seq_1604;yHMPu5000035640_Yamadazyma_philogaea@Seq_2309;yHMPu5000035640_Yamadazyma_philogaea@Seq_2550;yHMPu5000035640_Yamadazyma_philogaea@Seq_1366"
"MNXR108322"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1785 or yHMPu5000035640_Yamadazyma_philogaea@Seq_84 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2651"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1785;yHMPu5000035640_Yamadazyma_philogaea@Seq_84;yHMPu5000035640_Yamadazyma_philogaea@Seq_2651"
"MNXR95950"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2041"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2041"
"MNXR96064"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4317 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2039"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4317;yHMPu5000035640_Yamadazyma_philogaea@Seq_2039"
"MNXR97018"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_849"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_849"
"MNXR100296"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4587"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4587"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4587"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4587"
"MNXR100257"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1520"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1520"
"MNXR100365"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2242"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2242"
"MNXR100643"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_420"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_420"
"MNXR100820"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1862 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4820"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1862;yHMPu5000035640_Yamadazyma_philogaea@Seq_4820"
"MNXR101053"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4167 or yHMPu5000035640_Yamadazyma_philogaea@Seq_123"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4167;yHMPu5000035640_Yamadazyma_philogaea@Seq_123"
"MNXR101264"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_494 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4584"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_494;yHMPu5000035640_Yamadazyma_philogaea@Seq_4584"
"MNXR101488"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_533 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1677"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_533;yHMPu5000035640_Yamadazyma_philogaea@Seq_1677"
"MNXR102634"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2743 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4589 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1334"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2743;yHMPu5000035640_Yamadazyma_philogaea@Seq_4589;yHMPu5000035640_Yamadazyma_philogaea@Seq_1334"
"MNXR103208"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2026 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4526 or yHMPu5000035640_Yamadazyma_philogaea@Seq_53"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2026;yHMPu5000035640_Yamadazyma_philogaea@Seq_4526;yHMPu5000035640_Yamadazyma_philogaea@Seq_53"
"MNXR104350"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3100 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1547"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3100;yHMPu5000035640_Yamadazyma_philogaea@Seq_1547"
"MNXR104848"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4675 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4447"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4675;yHMPu5000035640_Yamadazyma_philogaea@Seq_4447"
"MNXR104948"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4504 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4061"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4504;yHMPu5000035640_Yamadazyma_philogaea@Seq_4061"
"MNXR105186"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4341"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4341"
"MNXR108336"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2496"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2496"
"MNXR108397"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2868"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2868"
"MNXR108400"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4315"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4315"
"MNXR108401"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4315"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4315"
"MNXR108414"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3923"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3923"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3923"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3923"
"MNXR108415"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_840"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_840"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_840"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_840"
"MNXR95371"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1596"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1596"
"MNXR95304"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1730 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1014 or yHMPu5000035640_Yamadazyma_philogaea@Seq_661"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1730;yHMPu5000035640_Yamadazyma_philogaea@Seq_1014;yHMPu5000035640_Yamadazyma_philogaea@Seq_661"
"MNXR95198"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_232"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_232"
"MNXR108440"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1670"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1670"
"MNXR100069"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_82"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_82"
"MNXR108448"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1785 or yHMPu5000035640_Yamadazyma_philogaea@Seq_84 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2651"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1785;yHMPu5000035640_Yamadazyma_philogaea@Seq_84;yHMPu5000035640_Yamadazyma_philogaea@Seq_2651"
"MNXR108458"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3667"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3667"
"MNXR95373"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1596"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1596"
"MNXR95299"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1730 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1014 or yHMPu5000035640_Yamadazyma_philogaea@Seq_661"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1730;yHMPu5000035640_Yamadazyma_philogaea@Seq_1014;yHMPu5000035640_Yamadazyma_philogaea@Seq_661"
