"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR119669"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_408"	""	"Tetrapisispora_blattae@Seq_408"
"MNXR119668"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3039"	""	"Tetrapisispora_blattae@Seq_3039"
"MNXR119667"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_2490"	""	"Tetrapisispora_blattae@Seq_2490"
"MNXR119666"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3883"	""	"Tetrapisispora_blattae@Seq_3883"
"MNXR105209"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1195"	""	"Tetrapisispora_blattae@Seq_1195"
"MNXR119608"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1358"	""	"Tetrapisispora_blattae@Seq_1358"
"MNXR123390"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_779 or Tetrapisispora_blattae@Seq_1379 or Tetrapisispora_blattae@Seq_2234 or Tetrapisispora_blattae@Seq_3209 or Tetrapisispora_blattae@Seq_4020"	""	"Tetrapisispora_blattae@Seq_779;Tetrapisispora_blattae@Seq_1379;Tetrapisispora_blattae@Seq_2234;Tetrapisispora_blattae@Seq_3209;Tetrapisispora_blattae@Seq_4020"
"MNXR100453"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_2023"	""	"Tetrapisispora_blattae@Seq_2023"
"MNXR123374"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_2756 or Tetrapisispora_blattae@Seq_2849"	""	"Tetrapisispora_blattae@Seq_2756;Tetrapisispora_blattae@Seq_2849"
"MNXR102543"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3169"	""	"Tetrapisispora_blattae@Seq_3169"
"MNXR119450"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_2112 or Tetrapisispora_blattae@Seq_4549"	""	"Tetrapisispora_blattae@Seq_2112;Tetrapisispora_blattae@Seq_4549"
"MNXR119449"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_621 or Tetrapisispora_blattae@Seq_4302"	""	"Tetrapisispora_blattae@Seq_621;Tetrapisispora_blattae@Seq_4302"
"MNXR115952"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1279 or Tetrapisispora_blattae@Seq_1875 or Tetrapisispora_blattae@Seq_3827"	""	"Tetrapisispora_blattae@Seq_1279;Tetrapisispora_blattae@Seq_1875;Tetrapisispora_blattae@Seq_3827"
"MNXR119448"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_621 or Tetrapisispora_blattae@Seq_4302"	""	"Tetrapisispora_blattae@Seq_621;Tetrapisispora_blattae@Seq_4302"
"MNXR119447"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_869 or Tetrapisispora_blattae@Seq_1702 or Tetrapisispora_blattae@Seq_4057 or Tetrapisispora_blattae@Seq_4930 or Tetrapisispora_blattae@Seq_5362"	""	"Tetrapisispora_blattae@Seq_869;Tetrapisispora_blattae@Seq_1702;Tetrapisispora_blattae@Seq_4057;Tetrapisispora_blattae@Seq_4930;Tetrapisispora_blattae@Seq_5362"
"MNXR106719"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1730"	""	"Tetrapisispora_blattae@Seq_1730"
"MNXR115944"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_70"	""	"Tetrapisispora_blattae@Seq_70"
"MNXR112173"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_4693"	""	"Tetrapisispora_blattae@Seq_4693"
"MNXR113241"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3948"	""	"Tetrapisispora_blattae@Seq_3948"
"MNXR123258"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_812"	""	"Tetrapisispora_blattae@Seq_812"
"MNXR123246"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_48"	""	"Tetrapisispora_blattae@Seq_48"
"MNXR115907"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3886"	""	"Tetrapisispora_blattae@Seq_3886"
